1.765140799999999945e+04
2.663657000000000153e+03
1.848455999999999904e+03
1.590452999999999975e+03
1.459782999999999902e+03
1.374422000000000025e+03
1.312897999999999911e+03
1.265397999999999911e+03
1.227386999999999944e+03
1.196958000000000084e+03
1.172268000000000029e+03
1.151876999999999953e+03
1.134807999999999993e+03
1.120251999999999953e+03
1.107539999999999964e+03
1.096134000000000015e+03
1.085785000000000082e+03
1.076426999999999907e+03
1.067957000000000107e+03
1.060288000000000011e+03
