82315.045
60403.692
55163.039
52787.538
51406.276
50497.475
49842.984
49338.413
48934.887
48605.295
48332.277
48105.456
47915.128
47752.392
47610.175
47483.096
47367.161
47260.404
47162.624
47074.118
